"transcript_id","length","expression","half_life","type","gc_content"
"NM_174964",2478,5.06,2.5974025974026,"coding",0.572422792518486
"NM_174977",2499,1.38,3.63636363636364,"coding",0.563745019920319
"NM_175039",1717,83.08,9.38461538461539,"coding",0.638921453692849
"NM_175054",412,91.57,3.17460317460317,"coding",0.597087378640777
"NM_175055",452,18.56,5.5609756097561,"coding",0.598684210526316
"NM_175058",4848,3.98,10.1176470588235,"coding",0.551966292134832
"NM_175061",3210,13.73,2.63157894736842,"coding",0.414749448471478
"NM_175062",2216,2.04,2.66666666666667,"coding",0.624292555507183
"NM_175065",448,83.59,2.98507462686567,"coding",0.585513078470825
"NM_175066",2802,12.88,6.25,"coding",0.586133560187154
"NM_175085",3300,42.03,10.9565217391304,"coding",0.443308550185874
"NM_175573",1410,194.68,5.57142857142857,"coding",0.636058981233244
"NM_175605",3171,1.36,2.7027027027027,"coding",0.389087366027931
"NM_175609",3274,71.16,2.94117647058824,"coding",0.62278558338424
"NM_175610",7171,10.24,7.15789473684211,"coding",0.446775244299674
"NM_175611",3489,1.46,2.85714285714286,"coding",0.477072059242381
"NM_175617",519,46.1,15.1111111111111,"coding",0.5
"NM_175624",9636,1.17,3.77358490566038,"coding",0.400194952886386
"NM_175629",4395,11.28,3.7037037037037,"coding",0.556996587030717
"NM_175709",3966,1.21,2.5,"coding",0.593043055217709
"NM_175736",10989,3.33,4.25,"coding",0.519920792079208
"NM_175744",1415,67.45,17.1428571428571,"coding",0.594449418084154
"NM_175841",2203,4.02,9.46341463414634,"coding",0.600561272217025
"NM_175848",4353,16.85,3.44827586206897,"coding",0.540926099158092
"NM_175852",4843,70.15,3.84615384615385,"coding",0.535457348406989
"NM_175854",4877,4.07,3.2258064516129,"coding",0.41788908765653
"NM_175856",3523,3.39,2.5974025974026,"coding",0.497536945812808
"NM_175859",3947,6.55,9.03703703703704,"coding",0.448520111307867
"NM_175861",8821,12.74,9.64705882352941,"coding",0.405270896957358
"NM_175866",2901,26.08,9.1,"coding",0.374120131393712
"NM_175871",1661,2.26,2.29885057471264,"coding",0.60043431053203
"NM_175875",3145,2.82,4.75675675675676,"coding",0.680322966507177
"NM_175876",5099,7.66,2.12765957446809,"coding",0.432549019607843
"NM_175886",1091,1.31,10.3333333333333,"coding",0.458681522748375
"NM_175888",2102,1.42,2.27272727272727,"coding",0.453357642054087
"NM_175902",1474,8.64,8.34782608695652,"coding",0.590094128193635
"NM_175907",4132,6.42,3.03030303030303,"coding",0.428571428571429
"NM_175921",5250,24.46,5.39130434782609,"coding",0.369043080442242
"NM_176072",2681,1.29,2.56410256410256,"coding",0.562207243230892
"NM_176787",4861,2.56,3.50877192982456,"coding",0.391129032258065
"NM_176794",2188,18.39,8.84210526315789,"coding",0.594070695553022
"NM_176806",1532,13.85,13.3333333333333,"coding",0.366261808367072
"NM_176812",1685,36.14,7.5,"coding",0.524968789013733
"NM_176814",4242,2.61,2.32558139534884,"coding",0.389000670690812
"NM_176816",3624,1.75,5.14285714285714,"coding",0.42493579266869
"NM_176818",411,26.05,3.84615384615385,"coding",0.447616800377537
"NM_176824",3718,3.68,10,"coding",0.370833333333333
"NM_176877",8505,2.42,6.15384615384615,"coding",0.436624691067436
"NM_176880",1316,17.23,2.77777777777778,"coding",0.558139534883721
"NM_176895",1641,12.52,5.66666666666667,"coding",0.493851132686084
"NM_177401",3812,39.9,2.56410256410256,"coding",0.625033218176986
"NM_177417",1793,10.27,5.47368421052632,"coding",0.660493827160494
"NM_177422",3578,11.62,5.71428571428571,"coding",0.387537367281723
"NM_177424",2881,4.32,3.7037037037037,"coding",0.403098220171391
"NM_177438",10276,7.42,3.44827586206897,"coding",0.401579352850539
"NM_177444",6076,6.36,3.63636363636364,"coding",0.426595567405432
"NM_177452",3164,5.94,4.53333333333333,"coding",0.362488159141143
"NM_177454",3575,2.4,6.66666666666667,"coding",0.37777002268365
"NM_177455",588,4.09,2.38095238095238,"coding",0.630901287553648
"NM_177533",840,12.17,3.50877192982456,"coding",0.656908665105386
"NM_177536",1598,6.15,2.98507462686567,"coding",0.538351254480287
"NM_177538",2122,7.22,6.35294117647059,"coding",0.429018195602729
"NM_177543",1394,74.77,16.4210526315789,"coding",0.619436201780415
"NM_177937",3080,53.86,13.6551724137931,"coding",0.461462123718161
"NM_177938",2841,8.21,3.03030303030303,"coding",0.628596338273758
"NM_177948",3395,6.82,4.27586206896552,"coding",0.418130311614731
"NM_177949",2863,12.94,3.77358490566038,"coding",0.497339482085846
"NM_177963",3520,1.83,5.14285714285714,"coding",0.627888232133262
"NM_177964",1600,4.58,3.63636363636364,"coding",0.496654275092937
"NM_177965",2254,1.62,3.2258064516129,"coding",0.381736526946108
"NM_177966",3923,15.37,3.50877192982456,"coding",0.408997722095672
"NM_177967",2526,86.35,6.35294117647059,"coding",0.540082800150546
"NM_177969",3850,9.85,3.07692307692308,"coding",0.425629290617849
"NM_177974",4011,6.49,20.8235294117647,"coding",0.404887020493957
"NM_177976",1408,1.77,3.50877192982456,"coding",0.348945049849293
"NM_177983",2265,63.92,8.83333333333333,"coding",0.552036199095023
"NM_177988",1222,25.27,11.2727272727273,"coding",0.381970260223048
"NM_177999",4653,32.19,3.03030303030303,"coding",0.58121940364931
"NM_178001",2841,123.15,13.0588235294118,"coding",0.590163934426229
"NM_178006",5886,4.06,2.35294117647059,"coding",0.465595942519019
"NM_178009",4248,5.29,2.8169014084507,"coding",0.381722581013888
"NM_178019",1338,4.61,2.32558139534884,"coding",0.485608856088561
"NM_178042",1956,61.92,13.2765957446809,"coding",0.429022082018927
"NM_178043",3979,8.12,3.2258064516129,"coding",0.408405172413793
"NM_178120",2403,13.89,2.46913580246914,"coding",0.51018675721562
"NM_178122",2539,1.44,2.8169014084507,"coding",0.520138089758343
"NM_178123",3234,7.57,2.94117647058824,"coding",0.377659076000375
"NM_178124",1404,4.33,2.46913580246914,"coding",0.501675041876047
"NM_178126",3779,31.74,6.96774193548387,"coding",0.526273672979461
"NM_178130",2133,7.19,2.5,"coding",0.461171986660314
"NM_178136",3435,70.58,4.96969696969697,"coding",0.545038167938931
"NM_178148",2057,61.41,13.0588235294118,"coding",0.572700296735905
"NM_178167",3210,45.37,6.07407407407407,"coding",0.65111441307578
"NM_178169",1337,54.42,3.7037037037037,"coding",0.439121756487026
"NM_178170",2858,1.24,2.85714285714286,"coding",0.578225580744473
"NM_178221",1822,6.45,2.77777777777778,"coding",0.344958563535912
"NM_178229",6069,12.67,3.57142857142857,"coding",0.551970730084816
"NM_178238",3632,28.99,2.56410256410256,"coding",0.553625377643505
"NM_178271",2605,5.18,5.33333333333333,"coding",0.425608296769047
"NM_178276",1907,9.91,7.31034482758621,"coding",0.503937007874016
"NM_178314",2100,16.5,3.33333333333333,"coding",0.53674040172896
"NM_178331",423,1.34,2.22222222222222,"coding",0.653465346534653
"NM_178422",3058,7.7,2.66666666666667,"coding",0.579888268156425
"NM_178427",4846,18.16,8.125,"coding",0.461521972132905
"NM_178439",2402,9.64,3.17460317460317,"coding",0.386445565969719
"NM_178441",4405,3.59,2.32558139534884,"coding",0.540060468631897
"NM_178443",2506,1.26,4.59259259259259,"coding",0.615292712066906
"NM_178448",3651,50.94,6.58823529411765,"coding",0.66465652857892
"NM_178450",1816,6.8,2.24719101123596,"coding",0.483527622909275
"NM_178454",1761,18.3,10.4347826086957,"coding",0.371635610766046
"NM_178496",3381,8.99,2.29885057471264,"coding",0.438459027097617
"NM_178502",2029,16.12,5.6,"coding",0.589250493096647
"NM_178507",1957,9.32,10.2222222222222,"coding",0.614942528735632
"NM_178509",6046,4.02,3.77358490566038,"coding",0.384284797947402
"NM_178517",2255,4.19,3.50877192982456,"coding",0.450619469026549
"NM_178518",1996,11.36,2.38095238095238,"coding",0.652700656234225
"NM_178523",3070,4.05,2.22222222222222,"coding",0.40564738292011
"NM_178526",3162,3.47,2.7027027027027,"coding",0.595347413529232
"NM_178537",3120,12.21,7.125,"coding",0.682666666666667
"NM_178544",4566,1.09,2.12765957446809,"coding",0.380375
"NM_178545",971,1.39,18.6122448979592,"coding",0.652406417112299
"NM_178547",717,14.12,3.44827586206897,"coding",0.416719846841098
"NM_178548",2201,3.06,2.32558139534884,"coding",0.629844097995546
"NM_178549",2583,6.31,2.27272727272727,"coding",0.340458015267176
"NM_178557",2342,15.49,4.125,"coding",0.650264200792602
"NM_178558",3042,1.9,2.4390243902439,"coding",0.333444704310057
"NM_178562",2073,1.06,18.8235294117647,"coding",0.595052524567943
"NM_178564",3538,5.01,2.98507462686567,"coding",0.564715359828142
"NM_178580",2011,99.68,11,"coding",0.58102766798419
"NM_178584",3269,6.34,10.25,"coding",0.379286926994907
"NM_178587",4167,33.12,8.38095238095238,"coding",0.406052963430013
"NM_178812",3729,40.74,9.71428571428572,"coding",0.421952492821718
"NM_178815",3589,4.38,2.53164556962025,"coding",0.332217573221757
"NM_178817",1023,4.14,2.7027027027027,"coding",0.535
"NM_178819",2592,68.47,6.57142857142857,"coding",0.524610987615116
"NM_178826",3898,2.47,3.7037037037037,"coding",0.434572301425662
"NM_178833",2447,13.44,9.76470588235294,"coding",0.425129900803023
"NM_178835",4156,6.29,2.66666666666667,"coding",0.479242819843342
"NM_178836",2577,16.58,2.56410256410256,"coding",0.532971295577967
"NM_178837",2210,6.85,16.1538461538462,"coding",0.62221231043711
"NM_178841",1895,9.72,4.26666666666667,"coding",0.618025751072961
"NM_178858",2599,8.43,4.26666666666667,"coding",0.471196454948301
"NM_178862",2481,47.73,21.7777777777778,"coding",0.405161918675432
"NM_178863",1750,8.87,3.2258064516129,"coding",0.608974358974359
"NM_178868",1185,4.71,2.89855072463768,"coding",0.526090675791275
"NM_180989",3922,5.26,3.03030303030303,"coding",0.367402071139127
"NM_180990",1289,20.58,9.02857142857143,"coding",0.597966101694915
"NM_181054",3958,43.33,5.80645161290323,"coding",0.394082220476565
"NM_181077",5229,1.53,2.94117647058824,"coding",0.48537303098494
"NM_181093",2874,5.87,2.35294117647059,"coding",0.407882534775889
"NM_181291",2597,21.51,2.40963855421687,"coding",0.481076863051112
"NM_181296",784,6.02,2.8169014084507,"coding",0.604494382022472
"NM_181307",1297,8.85,12,"coding",0.521448999046711
"NM_181334",1752,22.85,4,"coding",0.605568445475638
"NM_181336",2988,17.95,4,"coding",0.620537232233934
"NM_181341",2563,9.75,2.98507462686567,"coding",0.514821272885789
"NM_181342",1352,3.49,3.50877192982456,"coding",0.377260083449235
"NM_181353",1234,28.46,2.89855072463768,"coding",0.587561374795417
"NM_181354",4411,11.66,22.1052631578947,"coding",0.388801791713326
"NM_181356",2500,14.43,2.66666666666667,"coding",0.374431301182894
"NM_181357",4286,5.74,18.4864864864865,"coding",0.528255528255528
"NM_181359",4176,7.04,2.7027027027027,"coding",0.511640211640212
"NM_181441",873,27.3,6.88888888888889,"coding",0.637853949329359
"NM_181443",4857,59.85,2.73972602739726,"coding",0.421799912625601
"NM_181466",1259,82.86,14.2105263157895,"coding",0.589920948616601
"NM_181471",1715,26.27,9.42857142857143,"coding",0.525816023738872
"NM_181485",2832,9.84,2.98507462686567,"coding",0.641135511515801
"NM_181489",9105,5.43,2.7027027027027,"coding",0.470678169706236
"NM_181491",3887,23.31,2.98507462686567,"coding",0.60242205617109
"NM_181501",4811,18.43,2.40963855421687,"coding",0.38701564828614
"NM_181503",986,12.03,12,"coding",0.385934819897084
"NM_181508",4880,5.63,3.84615384615385,"coding",0.418594306049822
"NM_181514",726,47.45,17.4545454545455,"coding",0.510822510822511
"NM_181521",8133,3.71,4.8695652173913,"coding",0.479087452471483
"NM_181523",6453,2.79,2.56410256410256,"coding",0.401146953405018
"NM_181527",1079,30.4,10.7272727272727,"coding",0.43313708999159
"NM_181552",5379,36.53,3.27868852459016,"coding",0.511477082270641
"NM_181553",2141,5.36,4.88888888888889,"coding",0.558653340347186
"NM_181558",2396,30.05,3.63636363636364,"coding",0.43157132512672
"NM_181575",1612,119.98,16.4571428571429,"coding",0.580932784636488
"NM_181578",2483,40.15,8.71428571428572,"coding",0.445705024311183
"NM_181581",2252,3.55,3.03030303030303,"coding",0.39585172109444
"NM_181598",2271,1.27,2.66666666666667,"coding",0.401671974522293
"NM_181656",1600,3.49,2.40963855421687,"coding",0.469468154957321
"NM_181657",3023,2.32,2.63157894736842,"coding",0.533825906257215
"NM_181670",4431,2.52,3.84615384615385,"coding",0.408734602463606
"NM_181673",5475,35.73,4.61538461538461,"coding",0.42109158186864
"NM_181677",2300,6.66,4,"coding",0.450697211155378
"NM_181689",1338,6.62,2.40963855421687,"coding",0.578098471986418
"NM_181699",5587,12.85,8.96969696969697,"coding",0.457293666026871
"NM_181701",4582,64.79,6,"coding",0.538991335258831
"NM_181702",2205,2.79,2.12765957446809,"coding",0.444498069498069
"NM_181705",6213,1.1,3.84615384615385,"coding",0.367422415179289
"NM_181706",3000,6.46,2.77777777777778,"coding",0.377777777777778
"NM_181708",1495,2.96,2.12765957446809,"coding",0.449473031618103
"NM_181712",4510,36.78,6,"coding",0.536279323513366
"NM_181713",1909,3.89,2.8169014084507,"coding",0.41149119893723
"NM_181715",2598,23.25,5.33333333333333,"coding",0.591030026605853
"NM_181716",1181,40.12,14.5263157894737,"coding",0.592756183745583
"NM_181719",2965,15.78,4.25,"coding",0.58520027155465
"NM_181726",941,2.25,3.07692307692308,"coding",0.470663265306122
"NM_181727",2430,1.46,2.06185567010309,"coding",0.496803652968037
"NM_181742",2818,6.23,3.33333333333333,"coding",0.374848484848485
"NM_181747",1930,20.69,3.03030303030303,"coding",0.38740157480315
"NM_181782",5550,14.27,2.89855072463768,"coding",0.400702426564496
"NM_181783",4998,7.66,3.33333333333333,"coding",0.334955506117909
"NM_181784",4119,4.1,6,"coding",0.509404735560965
"NM_181786",2952,2.28,2.35294117647059,"coding",0.502372881355932
"NM_181787",4204,5.44,3.84615384615385,"coding",0.35614006777473
"NM_181801",1490,137.26,6.88,"coding",0.503260869565217
"NM_181806",3573,2.42,2.98507462686567,"coding",0.395420273666574
"NM_181808",2899,4.69,2.5,"coding",0.492775899169997
"NM_181836",3587,13.39,6.51851851851852,"coding",0.36089841755998
"NM_181843",834,4.04,3.57142857142857,"coding",0.672794117647059
"NM_181844",3596,4.88,2.40963855421687,"coding",0.535015593989226
"NM_181846",4648,4.98,2.1978021978022,"coding",0.534164159862484
"NM_181847",3769,3.43,3.125,"coding",0.451805663808782
"NM_181864",1814,17.07,21.3333333333333,"coding",0.589808917197452
"NM_181873",2324,3.52,2.7027027027027,"coding",0.529983108108108
"NM_181877",3765,2.5,2.53164556962025,"coding",0.527955271565495
"NM_181886",2594,76.72,6.47619047619048,"coding",0.398422562141491
"NM_181897",6762,1.64,2.56410256410256,"coding",0.394532931554025
"NM_181900",1344,1.07,2.29885057471264,"coding",0.490894209126253
"NM_182314",4184,7.15,3.77358490566038,"coding",0.417641418983701
"NM_182476",1609,7.31,12.5714285714286,"coding",0.471787577050735
"NM_182487",6556,6.4,15,"coding",0.56159585807827
"NM_182488",2392,7.26,3.07692307692308,"coding",0.376246600181324
"NM_182490",3075,8.97,2.5,"coding",0.432600852738603
"NM_182491",878,17.36,3.63636363636364,"coding",0.519362186788155
"NM_182493",2760,3.6,14.2222222222222,"coding",0.464459106186979
"NM_182501",4545,5.66,2.56410256410256,"coding",0.46124763705104
"NM_182503",3570,5.81,2.40963855421687,"coding",0.39237668161435
"NM_182505",1328,4.86,2.63157894736842,"coding",0.394936708860759
"NM_182507",3411,37.26,6.59459459459459,"coding",0.56855151045701
"NM_182513",2294,17.16,8.94117647058824,"coding",0.533187772925764
"NM_182515",2698,6.18,2.77777777777778,"coding",0.368372943327239
"NM_182520",2020,1.57,2.5,"coding",0.588826815642458
"NM_182523",640,13.42,2.66666666666667,"coding",0.345648194375104
"NM_182529",1680,2.29,2.29885057471264,"coding",0.351566951566952
"NM_182533",2216,16.28,6,"coding",0.708390646492435
"NM_182543",2246,5.49,3.38983050847458,"coding",0.404893813481071
"NM_182547",1048,41.16,14.5263157894737,"coding",0.477332170880558
"NM_182551",5077,10.54,7.2,"coding",0.393610727667127
"NM_182552",3193,17.01,2.7027027027027,"coding",0.531232414181204
"NM_182553",1399,1.92,2.27272727272727,"coding",0.656477438136827
"NM_182557",7740,13.61,3.50877192982456,"coding",0.632213492278515
"NM_182563",1013,6.18,3.17460317460317,"coding",0.654963680387409
"NM_182565",1426,7.37,3.125,"coding",0.62655601659751
"NM_182572",2054,2.72,3.57142857142857,"coding",0.634844868735084
"NM_182580",3321,2.29,2.53164556962025,"coding",0.534812703583062
"NM_182597",1691,1.08,3.125,"coding",0.389839572192513
"NM_182603",2293,6.89,3.84615384615385,"coding",0.45918038076799
"NM_182612",4378,3.72,2.77777777777778,"coding",0.569333027733211
"NM_182616",2065,1.39,4,"coding",0.467378410438909
"NM_182620",2710,5.16,2.73972602739726,"coding",0.364898540405838
"NM_182623",1740,2.49,2.4390243902439,"coding",0.667441860465116
"NM_182625",3024,2.07,2.63157894736842,"coding",0.398558082859464
"NM_182627",1584,5.47,2.1978021978022,"coding",0.462358845671267
"NM_182633",2065,1.58,2.77777777777778,"coding",0.444699403396053
"NM_182639",3714,8.59,4.30769230769231,"coding",0.569297700435053
"NM_182640",1450,20.49,3.84615384615385,"coding",0.440594059405941
"NM_182641",10935,7.57,5.14285714285714,"coding",0.441083521444695
"NM_182642",2655,31.48,5.76,"coding",0.615384615384615
"NM_182646",5627,3.13,2.40963855421687,"coding",0.447879223580158
"NM_182662",2326,15.93,8,"coding",0.404325340855665
"NM_182666",1479,36.28,9.51724137931035,"coding",0.407621247113164
"NM_182685",1590,25.18,2.4390243902439,"coding",0.547779273216689
"NM_182688",3034,20.8,5.91304347826087,"coding",0.493394600804136
"NM_182690",1276,21.55,2.46913580246914,"coding",0.583032490974729
"NM_182691",3737,33.18,3.38983050847458,"coding",0.416310160427807
"NM_182699",2142,1.12,2.02020202020202,"coding",0.382093663911846
"NM_182703",3126,1.04,3.17460317460317,"coding",0.477910351499516
"NM_182705",875,142.51,10.8571428571429,"coding",0.539117352056169
"NM_182710",2335,42.61,5.25,"coding",0.577884615384615
"NM_182715",2183,27.05,10.6285714285714,"coding",0.371361502347418
"NM_182734",6823,4.04,2.63157894736842,"coding",0.409797391063003
"NM_182743",3923,146.39,7,"coding",0.425428571428571
"NM_182746",3533,73.51,10.4827586206897,"coding",0.476612506154604
"NM_182752",2440,20.45,3.03030303030303,"coding",0.541857559350271
"NM_182755",3151,1.92,2.66666666666667,"coding",0.453287197231834
"NM_182756",1813,1.11,2.46913580246914,"coding",0.373142542652724
"NM_182760",2148,3.95,11.4,"coding",0.511877037727061
"NM_182763",4020,44.92,2.38095238095238,"coding",0.451377633711507
